id,cost,strength,willpower,lore,ink,type_clean,keywords,classifications,illustrators,flavor_text
crd_70ae5f21fa1347b49ee910683e34d90e,2,1,2,1,Amber,Character,Support,"c(""Dreamborn"", ""Hero"", ""Princess"")",Jackie Droujko,NA
crd_b29df88a89414f9cb5ad2f74b7fd428c,6,5,10,1,Amber,Character,character(0),"c(""Storyborn"", ""Ally"")",Gabriel Quinn / Jules Dubost,"Manny was looking to get ahead, but he'd never considered that something in the Inkwell Caverns was looking for him."
crd_0511a324cc744453bb56c0d34d8f8d2a,1,2,2,1,Amber,Character,character(0),"c(""Dreamborn"", ""Ally"", ""Detective"")",Narges Jafari,"The paper trail led me to this bench, in this park. I'll have to keep an eye peeled for my quarry. The Littering Loiterer won't give me the slip this time!"
crd_aa590039809f41f6b67c833b1fba999c,3,3,4,1,Amber,Character,Bodyguard,"c(""Storyborn"", ""Ally"")",Andrea Femerstrand,"He's determined to protect his friends, no matter what forms they take."
crd_495426e5c16b4039977439b3c7a9b9e2,1,2,1,1,Amber,Character,Support,"c(""Storyborn"", ""Ally"", ""Princess"")",Pix Smith,"""If you want to come with me, you may."""
crd_c44b5e749e584c13a821007c6dce1cec,3,4,3,1,Amber,Character,character(0),"c(""Storyborn"", ""Hero"")",Adam Fenton,"""Curse me kilts, have I missed trouble!"""
crd_5608e887343c4adbadaacf7ba7379ff0,3,1,6,1,Amber,Character,character(0),"c(""Storyborn"", ""Ally"")",Lauren Levering / Patri Balanovsky,"""If I'm correct, and I know I am, these are the plants from chapter 6 of Hana's Herborium."""
crd_9b85042e33b2405e923af72d271b377e,2,2,3,1,Amber,Character,character(0),"c(""Storyborn"", ""Ally"")",McKay Anderson,"In its reflection he could see the future: Moments from now, they'd be less hungry."
crd_a935c6ef1e2c459e8f5ae49d95c044b2,4,2,6,1,Amber,Character,Bodyguard,"c(""Storyborn"", ""Ally"")",Rosa la Barbera / Livio Cacciatore,Initiator of the STOP protocol: Strategic Termination of Progression.
crd_bd27b70ddc3540489c47c824128ec53f,3,4,4,1,Amber,Character,character(0),"c(""Storyborn"", ""Ally"")",Brian Weisz,"He had seen many strange things in the Mysterious Ruins, but the glowing river was the most concerning. It looked and moved like water but somehow felt... different."
crd_656fee63050e47b8aa6d9c9a732ca5a6,3,0,5,2,Amber,Character,Singer,"c(""Storyborn"", ""Ally"")",Casey Robin,"Her song winds through the forest, the gentle melody soothing the hearts of all who hear it."
crd_08f33a2464654944a7424e6b5971033c,3,3,4,2,Amber,Character,character(0),"c(""Dreamborn"", ""Ally"")",Sergio Mancinelli,NA
crd_8f86e553eb5c40dc8833c69b23a732ff,5,5,5,2,Amber,Character,Support,"c(""Storyborn"", ""Hero"")",Alejandro Hernandez,NA
crd_8318e877bb544f51831367a559189e22,2,1,1,3,Amber,Character,character(0),"c(""Storyborn"", ""Ally"")",Laura De Pascale,"""A fine mess you've gotten yourself into this time, Sebastian. If the Sea King finds out something's wrong with Ariel before we find a way to fix it, you really will be in hot water!"""
crd_43c967fc98154d6f86b8ac05b8953c10,4,3,4,2,Amber,Character,character(0),"c(""Storyborn"", ""Hero"", ""Princess"", ""Whisper"")",Clio Wolfensberger,NA
crd_6da6c21dbc834a55b8b49e039c0e3c52,6,4,7,2,Amber,Character,Shift,"c(""Floodborn"", ""Hero"")",Giulia Riva,NA
crd_8cb497be95844e9ba41be7ed0e6aa2e2,2,1,2,1,Amber,Character,character(0),"c(""Storyborn"", ""Hero"")",Casey Robin,This place is just a different kind of jungle.
crd_01ba964bb84745b09a29da266cddccfd,7,5,5,3,Amber,Character,character(0),"c(""Storyborn"", ""Hero"", ""Prince"", ""Whisper"")",Koni,NA
crd_0615d3c29a3f4d5bb9c23c6f87a052dc,4,4,5,1,Amber,Character,character(0),"c(""Dreamborn"", ""Hero"", ""Detective"")",Janel Reh,"""If you wanna beat a ghost, you gotta think like a ghost."""
crd_93548601e4fd42fcb0d385947c09fc8e,4,2,5,2,Amber,Character,character(0),"c(""Storyborn"", ""Ally"")",Jiahui Eva Gao,"""I promise I'm coming home, somehow. Nothing can stop Della Duck!"""
crd_46402c967ba24a1ca2ea62cb69f3b243,4,2,5,1,Amber,Character,character(0),"c(""Dreamborn"", ""Hero"")",Lisa Parfenova,NA
crd_70871546bb2548d094e4cd171efb603f,8,5,7,3,Amber,Character,Shift,"c(""Floodborn"", ""Hero"", ""Detective"")",Giacomo Boni,NA
crd_089f8cf3f74944b5ad3c64b25adc7886,5,3,8,1,Amber,Character,Singer,"c(""Dreamborn"", ""Ally"")",Celeste Jamneck,NA
crd_3945ef0eb7ba41b8b1c9382bf3380579,4,NA,NA,NA,Amber,Action,character(0),NULL,Rubin Chung,"Judy: ""Wait, are these lorebook pages?""
Nick: ""Looks like it, Carrots. Maybe that's where the whispers come from!"""
crd_a6fe0f1466334c1abc4a7cda49a6db08,3,NA,NA,NA,Amber,Action Song,character(0),NULL,Carlos Gomes Cabral,"Every day they're out there making
DuckTales! Woo-oo!"
crd_ebc01607e02e4421b658f6fbe90a97ca,2,NA,NA,NA,Amber,Action Song,character(0),NULL,Beatrice Blue / Otto Paredes,Life is strange and vast
crd_47696b283a634a63be19e785284804a6,3,NA,NA,NA,Amber,Action,character(0),NULL,Jaime Puga,Just when you thought you'd escaped...
crd_f682ac8152d24a3192669d92bb1f22d0,2,NA,NA,NA,Amber,Item,character(0),NULL,Kasia Brzezinska,NA
crd_553961389abc4bd4b49cc302ee271ba8,3,NA,NA,NA,Amber,Item,character(0),NULL,Julie Vu,"""A girl needs a place to put her innermost thoughts and feelings—not to mention trap designs!"" —Webby"
crd_02bc7b97b6044592b68b86b9afadd113,3,NA,NA,NA,Amber,Item,character(0),NULL,Kaitlin Cuthbertson,NA
crd_ef6c610fc243499c894239a4f0d50c00,2,NA,NA,NA,Amber,Item,character(0),NULL,Marco Giorgianni,NA
crd_516d19ec66bf46689607d453ce6f267d,2,NA,6,0,Amber,Location,character(0),NULL,Nevena Nikolcheva,NA
crd_7667c79b34784802930a659a5c904ccf,4,2,3,2,Amethyst,Character,character(0),"c(""Dreamborn"", ""Hero"")",Lisa Parfenova,NA
crd_a639524bb8704134a25060ad9d7799b4,4,3,4,2,Amethyst,Character,Shift,"c(""Floodborn"", ""Villain"", ""King"", ""Sorcerer"")",Julian del Rey,NA
crd_69ea9fcabac1418eae3f2dc3a51254bf,5,4,3,2,Amethyst,Character,Evasive,"c(""Storyborn"", ""Ally"", ""Dragon"")",João Moura,NA
crd_f2535ab8555e4cc3bcd5cf3f5ff022e1,1,2,2,1,Amethyst,Character,character(0),"c(""Storyborn"", ""Villain"", ""King"", ""Sorcerer"")",Kevin Sidharta,"""Untried courage is no match for his evil.""
—Dallben"
crd_3675f8f0ce8e461e8bd1e3f89a63d590,5,6,7,1,Amethyst,Character,character(0),Storyborn,Kendall Hale,"""My beloved warriors have come to life! All the dead of centuries past! Never has anyone created an army like this!""
—The Horned King"
crd_35f7836ceed84e21ba7cfdde813d73bc,4,4,6,1,Amethyst,Character,Challenger,"c(""Storyborn"", ""Villain"", ""Gargoyle"", ""Sorcerer"")",Alice Pisoni,NA
crd_6f5c4ee5c5ee4479be8ad253eb275033,3,3,4,1,Amethyst,Character,character(0),"c(""Storyborn"", ""Villain"", ""Sorcerer"")",Brian Kesinger,"""My power is still not enough. I need something more. Something... shadowy."""
crd_041e41c6ea3349e6a3734dd749f9543e,4,3,3,2,Amethyst,Character,character(0),"c(""Storyborn"", ""Ally"", ""Sorcerer"")",Mara Tango,"""This is a strange kind of magic. These 'whispers' seem independent, but they're still incomplete."""
crd_93fe86cf6bea47328896bd5ff2560694,2,0,2,1,Amethyst,Character,Challenger,"c(""Storyborn"", ""Ally"")",Renée Chio,That does it—now I'm really ticked off!
crd_6e4756264eee4c9a8e6043984cba2c1d,2,3,1,1,Amethyst,Character,Evasive,"c(""Storyborn"", ""Ally"")",Lauren Levering,"At last, an opportunity to earn my Mysterious Ruins Exploration badge!"
crd_df577add2294407d8594959234177041,3,1,3,1,Amethyst,Character,character(0),"c(""Dreamborn"", ""Hero"", ""Queen"", ""Sorcerer"")",Clio Wolfensberger,"""This world still has secrets to uncover."""
crd_27a72e72f78d4fb6812740625edf9f79,4,4,4,2,Amethyst,Character,character(0),"c(""Storyborn"", ""Ally"", ""Dragon"")",Giorgio Di Santo,"""I'm the scariest thing in this forest. That pumpkin head should be scared of me!"""
crd_8fc9a082fe1d49d0a81867c9665b00b2,3,3,1,2,Amethyst,Character,Rush,"c(""Storyborn"", ""Ally"", ""Ghost"")",Brian Kesinger,NA
crd_c7e80f6c5dbe488380403f55cd22784a,4,3,3,2,Amethyst,Character,character(0),"c(""Storyborn"", ""Ally"")",Isabella Ceravolo,"""That was fun! Let's do it again!"""
crd_133b244940a04f5cb851d8f179fcd91a,2,2,2,1,Amethyst,Character,character(0),"c(""Storyborn"", ""Villain"", ""King"", ""Sorcerer"")",Dev Madan,"""Only moments away from victory."""
crd_872fb0e1ed4740b3bac30565ba52e9a2,6,5,4,4,Amethyst,Character,character(0),"c(""Storyborn"", ""Ally"")",Alejandro Hernandez,"""Yes! Things are going exactly as sire planned. Soon the cauldron will be ours—I mean his."""
crd_988e3140d13242c5b38ba85e86702f91,5,5,4,2,Amethyst,Character,character(0),"c(""Storyborn"", ""Ally"", ""Gargoyle"")",Cam Kendell / Alejandro Hernandez,"""It's alive! Alive! I've always wanted to say that."" —Xanatos"
crd_e209409eb89242b58b08601654b417dc,5,3,6,2,Amethyst,Character,character(0),"c(""Storyborn"", ""Villain"", ""Sorcerer"")",Matteo Marzocco,"""I am the stuff of nightmares lurking in the hidden recesses of your mind!"""
crd_217c6bfcdfaa48be949cb14f7ef7a862,3,3,3,1,Amethyst,Character,character(0),"c(""Storyborn"", ""Ally"")",Rosa la Barbera / Livio Cacciatore,NA
crd_c8b3b3f1c90f441ca2eab63ef98d79cf,7,7,7,1,Amethyst,Character,Shift,"c(""Floodborn"", ""Villain"", ""Sorcerer"")",Rebecka Helmersson,NA
crd_a6116dcba33643b9a31897960a2267f1,6,5,6,2,Amethyst,Character,character(0),"c(""Storyborn"", ""Villain"", ""Gargoyle"", ""Sorcerer"")",Leonardo Giammichele,NA
crd_d4514592d27b40cca5821f510aea2db2,5,3,4,1,Amethyst,Character,character(0),"c(""Storyborn"", ""Villain"", ""Deity"")",Javi Salas,"""I'm kind of on a schedule here—I got plans for August."""
crd_e9f12c944cfb48bb98fc1a02e87bb6db,1,2,1,1,Amethyst,Character,character(0),"c(""Storyborn"", ""Ally"")",Matteo Marzocco,"""Here, hold this while I get help. Try not to go anywhere."""
crd_7e7bbc5fda91421c9950368d5fee65ad,2,0,3,2,Amethyst,Character,character(0),"c(""Storyborn"", ""Mentor"", ""Sorcerer"", ""Whisper"")",Gaku Kumatori,NA
crd_340e919c6c0647b89636411cc834debc,5,4,5,2,Amethyst,Character,character(0),"c(""Storyborn"", ""Villain"", ""Sorcerer"", ""Whisper"")","Angelina ""Spikie"" Ricardo",NA
crd_19c39ba1fb674390bbb747f8cdcaa9c3,3,3,4,1,Amethyst,Character,character(0),"c(""Storyborn"", ""Whisper"")",Alice Pisoni,NA
crd_34f44dc8dcef41ba9b4c4f23f9720ff6,3,NA,NA,NA,Amethyst,Action,character(0),NULL,Agathe Molin,"""Alakazam, alakazook, send this page back to its book!"""
crd_217ec805ad494104bcdd188e2a38dbb3,4,NA,NA,NA,Amethyst,Action Song,character(0),NULL,E. Melaranci / Mario O. Gabriele,NA
crd_c285a7ee2f8644b3a286c71d28dabaa6,1,NA,NA,NA,Amethyst,Action,character(0),NULL,Gabriel Nascimento,You could try to run...
crd_222374c54b4848939d442c144758404e,2,NA,NA,NA,Amethyst,Action,character(0),NULL,Patri Balanovsky,"""Listen, fellas, it's a real 'what have you done for me lately' business. So give me something to work with here!"""
crd_84584c67578c4843a7aa845642566259,3,NA,NA,NA,Amethyst,Action Song,character(0),NULL,Janel Reh,NA
crd_531cdf5a74f047b29e6129e583b12aa3,2,NA,NA,NA,Amethyst,Item,character(0),NULL,Francesca Risoldi,"""How come ghosts get a whole section, but not were-ducks?!""
—Huey"
crd_026c97ceb5a740ad879cc16ffc0d6116,3,NA,NA,NA,Amethyst,Item,character(0),NULL,Irish Chua,NA
crd_f0a21489090449a4af62aa6f09ad9552,2,NA,3,1,Amethyst,Location,character(0),NULL,Priya Kakati,"""Remember, we're looking for clues to who tore up the lorebook pages."" —Elisa Maza"
crd_d7134801fdd04fb6bf20166667a14f20,2,2,4,1,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"")",Laura Pauselli,"""I tell ya, for a spooky forest, this place is all right. Plenty of berries, lots of trees for back-scratching... A bear could do a lot worse."""
crd_204b70ea506f41b6b6c01bc04ea2b4b0,1,1,3,1,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"")",Jochem van Gool,"""Thou art pretty as a brawl
Thy hair's as dark as a moonless night
Thy cheeks the red of leaves in fall—
I love to sit and watch you fight"""
crd_478ffd8c6de24f6c8beda8f4863b7154,3,4,2,1,Emerald,Character,Evasive,"c(""Storyborn"", ""Ally"")",Ricardo Caria,"""You're in our world now."""
crd_f4468086528c47d289a18c4681699d76,3,3,2,2,Emerald,Character,Ward,"c(""Storyborn"", ""Villain"")",Sergio Mancinelli,"""It's bessst to play it s-ssafe."""
crd_0b5b8900e91c47b482e5032c1490dccf,1,1,2,1,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"")",Rosa la Barbera / Livio Cacciatore,"""It's happening! IT'S HAPPENING! There's a whisper nearby, and I get to see it!"""
crd_c9465de418104f1fab0483d5c168266b,1,1,2,1,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"")",Mario Oscar Gabriele,NA
crd_86a728449c4a46b7862052f531d3cea4,6,5,6,2,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"")",Jochem van Gool,His commitment to excellent craftsmanship is unparalleled.
crd_6337614f5664420999e442e0bfa1dd31,4,1,4,3,Emerald,Character,character(0),"c(""Storyborn"", ""Villain"")",Mike Parker,"""Long live Glomgold! Glomgold! Glomgold!"""
crd_9228d591151a4ba0a1e577d19d9e38f9,7,6,6,2,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"")",Ricardo Caria,"""You're coming with us."""
crd_0c447e6056964c328c30b4ddb32d8148,5,6,5,2,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"")",Jochem van Gool,"""You're a strange lookin' glimmer, ain'tcha?"" he said to the whisper lingering uncertainly in the doorway. ""Welcome to the Snuggly Duckling!"""
crd_69900a654e7d428186915334266a7e8c,7,6,7,3,Emerald,Character,Evasive,"c(""Storyborn"", ""Villain"")",Mariana Moreno,It's hard to tell where the branches end and the snake begins.
crd_9309b1cf13e545c2a5ef5292f2ffae01,2,2,2,1,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"")",Mario Oscar Gabriele,"""Hana's Herborium? The book that Illumineer wrote? Our only copy has been checked out, sadly."""
crd_e24a3ebbac57485091abad86f0e5064f,1,1,2,1,Emerald,Character,character(0),"c(""Storyborn"", ""Hero"", ""Prince"", ""Whisper"")",Gaku Kumatori,NA
crd_5c98a0c3b0924e90bb20d53354594c02,4,3,3,2,Emerald,Character,character(0),"c(""Storyborn"", ""Villain"")",Kenneth Anderson,"""I will have sweet revenge!"""
crd_5380e792419f4668ad25176094c6e667,4,4,4,1,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"")",Aristeidis Zentelis,"""You can't spell 'crash-landed' without 'landed'!"""
crd_b3484a7d91f949b485eb269bcb2d9975,5,7,6,2,Emerald,Character,character(0),"c(""Storyborn"", ""Alien"")",Mike Parker,"""You will treat the vastly superior Moon with respect, or you will suffer the ultimate consequence."""
crd_7858350d79594f45aa4a11625f300b31,5,4,5,2,Emerald,Character,Shift,"c(""Floodborn"", ""Ally"")",Luis Huerta,NA
crd_fb78388845f54934a97c596a774bb98f,3,3,4,1,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"", ""Whisper"")",Pauline Voss,NA
crd_eaa7f672c1fe4c099ec6fda242d6aa13,3,3,4,1,Emerald,Character,character(0),Storyborn,Jiahui Eva Gao,NA
crd_3a25fa761fb34e3d96aacc65d82eb2af,6,5,4,2,Emerald,Character,Evasive,"c(""Storyborn"", ""Villain"")",Luis Huerta,NA
crd_4572c32844ee48398f43a1c7aa86826d,2,0,2,2,Emerald,Character,character(0),"c(""Storyborn"", ""Hero"")",Federico Maria Cugliari,NA
crd_37c56a7dac1a492499e021595eda74a7,3,2,5,1,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"")",Shavrin Ivan,"""Follow me, if you can,"" Akela said, bounding into the Bitterwood. ""The hunt is on!"""
crd_eade7bfcfdcf4189a0cc13d7ca4bb7ae,5,3,5,2,Emerald,Character,character(0),"c(""Dreamborn"", ""Hero"")",Lisa Parfenova,NA
crd_b3668f2df08949359912fa775c750a52,6,4,5,3,Emerald,Character,character(0),"c(""Storyborn"", ""Ally"", ""Whisper"")",Nicholas Kole,NA
crd_58ae0148760646e99f9394011ca1cbb9,4,2,4,2,Emerald,Character,Shift,"c(""Floodborn"", ""Ally"")",Jon Densk / Hayley Evans,NA
crd_758f17fbfa45410ab196cc29a03a4c45,2,NA,NA,NA,Emerald,Action,character(0),NULL,Valentina Graziuso,He's a patient merman—up to a point.
crd_a8554e2076074a8599f09e171436ac14,6,NA,NA,NA,Emerald,Action Song,character(0),NULL,Hadjie Joos,NA
crd_1b74cd74b69f4a369ce0a8af4cb21e10,1,NA,NA,NA,Emerald,Action,character(0),NULL,Grace Tran,"Mickey: ""What IS that thing?!""
Goofy: ""It's hungry, that's what!"""
crd_7039c6bce8754b01894d3d1e7868b6b2,3,NA,NA,NA,Emerald,Action Song,character(0),NULL,Marcelo Vignali,My sneer could curdle dairy
crd_9df06512bc4c4b928c62b8d263e2bf51,3,NA,NA,NA,Emerald,Item,character(0),NULL,Nicolas Ky,NA
crd_9c1be117f6004fffaa9455c468395bf7,3,NA,NA,NA,Emerald,Item,character(0),NULL,Jessen Cao,"Nick: ""What kind of nonsense is this?""
Judy: ""These symbols must mean something..."""
crd_d774288aca6149239c554da4daab38b4,2,NA,NA,NA,Emerald,Item,character(0),NULL,Rizal Badar,"""Whoever's room this was, I think we just found their inkcaster."" —Shanzay, an Illumineer"
crd_e3db74a687664c44971134d8a326fa68,2,NA,NA,NA,Emerald,Item,character(0),NULL,Simone Buonfantino,NA
crd_4296f5bd9774451e920827cc374b8981,2,NA,7,0,Emerald,Location,character(0),NULL,Maximillien Borie,NA
crd_65729f741f574e078711c5cec14ee087,2,3,3,2,Ruby,Character,character(0),"c(""Storyborn"", ""Ally"")",Giulia Iacopini / Livio Cacciatore,"""Be careful when gathering herbs in the Inkwell Caverns. You never know who's watching.""
—Hana's Herborium"
crd_1b9b2bd814d249f2ab8ae1db9949c045,2,3,3,0,Ruby,Character,Reckless,"c(""Storyborn"", ""Deity"")",Kiersten Hale,NA
crd_9868e624b438444a9cdf1f4ef0878547,3,1,3,2,Ruby,Character,Evasive,"c(""Storyborn"", ""Hero"")",Marcel Berg,"""Wanna race? Last one through the Inkwell Caverns is a codfish!"""
crd_ce9fa671bcbf4f63a3c79ab1f117d098,1,3,1,1,Ruby,Character,character(0),"c(""Storyborn"", ""Ally"", ""Fairy"")",Devin Elle Kurtz,"""Okay, now we know pixie dust doesn't affect the torn lorebook pages. Thanks, Tink.""
—Venturo, an Illumineer"
crd_2e40c49df1cd47a8ace3dfcb6bec1741,3,5,3,1,Ruby,Character,character(0),"c(""Storyborn"", ""Ally"")",Shavrin Ivan / Jaime Puga,"Her name means ""protection,"" and she'll do anything to defend the cubs under her care."
crd_92a9208587e145dc808634c7d82007ef,2,3,3,1,Ruby,Character,character(0),"c(""Storyborn"", ""Villain"")",Mariana Moreno,"""Jungle or forest, it doesn't matter. I'd recognize the scent of man anywhere."""
crd_869c25119c0747c7a1de1cdbfff70eb0,6,6,6,2,Ruby,Character,character(0),"c(""Storyborn"", ""Ally"")",Shavrin Ivan,"With cubs to protect, any strange sound must be investigated."
crd_3450ebee9acb4c258e0d161ca6c77010,1,2,1,1,Ruby,Character,character(0),"c(""Storyborn"", ""Villain"", ""Sorcerer"")",Malia Ewart,"""The world is a cruel place, and sometimes you've got to be a little cruel to get by."""
crd_9c86af4392a04099982e5f11127d8c6c,4,6,4,1,Ruby,Character,character(0),Storyborn,Celeste Jamneck,"She danced the night away, hoping to find someone who could keep up with her."
crd_54dc293b739a4ed0afb598fa0484eaf6,3,3,3,1,Ruby,Character,Rush,"c(""Storyborn"", ""Deity"")",Rodrigo Camilo,"""What do you mean, 'late'? Kid, I was ahead of my time before time was invented."""
crd_4686c4ed63c846719806ece46f1cc106,2,3,2,1,Ruby,Character,character(0),"c(""Storyborn"", ""Hero"", ""Prince"", ""Whisper"")",Juan Diego León,NA
crd_69fabb81a4894f389aea9207733a28c6,3,6,4,0,Ruby,Character,Reckless,"c(""Storyborn"", ""Ally"", ""Gargoyle"")",Michaela Martin / Livio Cacciatore,NA
crd_0a3d4d70ca5f45bfa3642a425a4943f9,5,5,3,1,Ruby,Character,Shift,"c(""Floodborn"", ""Ally"", ""Fairy"")",Malia Ewart,NA
crd_c587751a496c4f5f9c199ca81459e231,6,5,5,2,Ruby,Character,character(0),"c(""Storyborn"", ""Villain"")",Randy Bishop,NA
crd_c8a9d4fc3bd241468dc26f8415bea95a,6,6,4,2,Ruby,Character,character(0),"c(""Storyborn"", ""Villain"", ""Prince"")",Josh Black / Alejandro Hernandez,NA
crd_ee4bc5f80eb74a19b749e0b31be7d920,4,5,3,2,Ruby,Character,character(0),"c(""Storyborn"", ""Hero"", ""Prince"", ""Deity"")",Amanda MacFarlane,NA
crd_5cf26c9115a64c96a22f5151714cbc61,4,5,5,1,Ruby,Character,character(0),"c(""Storyborn"", ""Hero"", ""Gargoyle"")",Max Grecke,NA
crd_07d54e366c0548e6890cee09e3eaa032,2,3,2,1,Ruby,Character,Evasive,"c(""Storyborn"", ""Ally"", ""Gargoyle"")",Cam Kendell,"""If they think we're beasts and monsters..."""
crd_a9118586fa7c492bbe23ad34b60dcc57,4,4,4,1,Ruby,Character,character(0),"c(""Dreamborn"", ""Hero"")",Lisa Parfenova,NA
crd_78d6ec7c65b746efaec6c74337bdb84d,3,4,3,1,Ruby,Character,character(0),"c(""Storyborn"", ""Hero"", ""Detective"")",Paloma Sauvage,"""Now, you can let me look the place over, or I can come back with a warrant and a lot more cops. Your call."""
crd_6c9828a835ab4902adfb20bd744bf3a6,3,4,4,0,Ruby,Character,Reckless,"c(""Storyborn"", ""Hero"", ""Whisper"")",E. Melaranci / Mario O. Gabriele,NA
crd_5e356ee21c484c87bcd2f4197dc637ac,5,5,4,2,Ruby,Character,character(0),"c(""Storyborn"", ""Villain"", ""Whisper"")",Mariana Moreno,NA
crd_e50f2393108947e785165163324df9e2,5,4,2,2,Ruby,Character,character(0),"c(""Storyborn"", ""Villain"")",Andrew Chesworth,NA
